long,lat,nro_registro,tipo_activ,comuna,manzana,calle_nombre,calle_altura,calle_chapa,direccion_normalizada,ubicacion,nombre_cientifico,ancho_acera,estado_plantera,ubicacion_plantera,nivel_plantera,diametro_altura_pecho,altura_arbol
-58.4392575656645,-34.5658348161017,107115,Lineal,14,NA,Olleros Av.,1800.0,1879,OLLEROS AV. 1879,Exacta,Tipuana tipu,4.2,Ocupada,Regular,A nivel,50,8
-58.4060532981425,-34.580680719712504,107117,Lineal,14,NA,Bulnes,2700.0,2736,BULNES 2736,LA,Fraxinus pennsylvanica,3.2,Sobreocupada,Regular,A nivel,40,13
-58.4060532981425,-34.580680719712504,107118,Lineal,14,NA,Bulnes,2700.0,2736,BULNES 2736,LA,Fraxinus pennsylvanica,3.2,Sobreocupada,Ochava,A nivel,45,13
-58.4255366239641,-34.5949401761971,107120,Lineal,14,NA,Lavalleja,1200.0,1294,LAVALLEJA 1294,Exacta,Acer saccharinum,3.3,Ocupada,Regular,A nivel,2,2
-58.405926190761605,-34.5804189472758,107121,Lineal,14,NA,Bulnes,2700.0,2752,BULNES 2752,Exacta,Fraxinus pennsylvanica,3.2,Sobreocupada,Regular,A nivel,25,11
-58.40584737971621,-34.580254548316695,107122,Lineal,14,NA,Bulnes,2700.0,2766,BULNES 2766,Exacta,Melia azedarach,3.2,Ocupada,Regular,A nivel,10,4
-58.4255366239641,-34.5949401761971,107125,Lineal,14,NA,Lavalleja,1200.0,1296,LAVALLEJA 1296,Exacta,Fraxinus pennsylvanica,3.3,Ocupada,Regular,A nivel,29,16
-58.423419578211,-34.592329328539,107126,Lineal,14,NA,Alvarez Julián,1500.0,1597,"ALVAREZ, JULIAN 1597",Exacta,Fraxinus pennsylvanica,2.9,Ocupada,Regular,A nivel,1,2
-58.423419578211,-34.592329328539,107128,Lineal,14,NA,Alvarez Julián,1500.0,1593,"ALVAREZ, JULIAN 1593",Exacta,Lagerstroemia indica,2.9,Ocupada,Regular,A nivel,9,5
-58.405858842990895,-34.5797886803656,107130,Lineal,14,NA,"Del Libertador, Av",2400.0,2418,DEL LIBERTADOR AV. 2418,Exacta,No identificado,11,Sobreocupada,Regular,A nivel,11,3
-58.423967184525296,-34.5925860491447,107133,Lineal,14,NA,Alvarez Julián,1500.0,1538,"ALVAREZ, JULIAN 1538",Exacta,Lagerstroemia indica,2.9,Ocupada,Regular,Bajo nivel,11,6
-58.405858842990895,-34.5797886803656,107135,Lineal,14,NA,"Del Libertador, Av",2400.0,2418,DEL LIBERTADOR AV. 2418,Exacta,No identificado,11,Ocupada,Regular,A nivel,15,3
-58.405858842990895,-34.5797886803656,107136,Lineal,14,NA,"Del Libertador, Av",2400.0,2418,DEL LIBERTADOR AV. 2418,Exacta,No identificado,11,Ocupada,Regular,A nivel,58,4
-58.423652276705894,-34.592490810438,107138,Lineal,14,NA,Alvarez Julián,1500.0,1573,"ALVAREZ, JULIAN 1573",Exacta,Lagerstroemia indica,2.9,Ocupada,Regular,Bajo nivel,11,5
-58.4237240511051,-34.5925406182898,107139,Lineal,14,NA,Alvarez Julián,1500.0,1555,"ALVAREZ, JULIAN 1555",Exacta,Tilia x moltkei,2.9,Ocupada,Regular,A nivel,32,9
-58.423652276705894,-34.592490810438,107140,Lineal,14,NA,Alvarez Julián,1500.0,1571,"ALVAREZ, JULIAN 1571",LD,Lagerstroemia indica,2.9,Ocupada,Regular,A nivel,1,2
-58.405858842990895,-34.5797886803656,107141,Lineal,14,NA,"Del Libertador, Av",2400.0,2420,DEL LIBERTADOR AV. 2420,Exacta,Fraxinus pennsylvanica,11,Ocupada,Regular,A nivel,28,7
-58.405858842990895,-34.5797886803656,107142,Lineal,14,NA,"Del Libertador, Av",2400.0,2418,DEL LIBERTADOR AV. 2418,Exacta,Tipuana tipu,11,Sobreocupada,Regular,A nivel,90,18
-58.42379580667279,-34.5925904129859,107144,Lineal,14,NA,Alvarez Julián,1500.0,1545,"ALVAREZ, JULIAN 1545",Exacta,Tilia x moltkei,2.9,Ocupada,Regular,A nivel,27,13
-58.4060649508851,-34.5796213490232,107146,Lineal,14,NA,"Del Libertador, Av",2400.0,2424,DEL LIBERTADOR AV. 2424,Exacta,Trachycarpus fortunei,11,Sobreocupada,Regular,A nivel,15,5
-58.423814023964994,-34.592603054847196,107147,Lineal,14,NA,Alvarez Julián,1500.0,1543,"ALVAREZ, JULIAN 1543",Exacta,Fraxinus pennsylvanica,2.9,Ocupada,Regular,Bajo nivel,13,5
-58.4114628392984,-34.5858889178238,107148,Lineal,14,NA,Beruti,3400.0,3489,BERUTI 3489,LA,Platanus x acerifolia,3.2,Ocupada,Regular,Elevada,55,16
-58.4108416926443,-34.5863011294805,107149,Lineal,14,NA,Beruti,3400.0,3411,BERUTI 3411,LA,Fraxinus excelsior f.aurea,3.2,Ocupada,Regular,Elevada,11,4
-58.4060649508851,-34.5796213490232,107150,Lineal,14,NA,"Del Libertador, Av",2400.0,2424,DEL LIBERTADOR AV. 2424,Exacta,No identificado,11,Sobreocupada,Regular,A nivel,33,6
-58.4108416884831,-34.5863010552177,107151,Lineal,14,NA,Beruti,3400.0,3429,BERUTI 3429,Exacta,Platanus x acerifolia,3.2,Ocupada,Regular,Elevada,49,10
-58.4110710649184,-34.5861488633807,107152,Lineal,14,NA,Beruti,3400.0,3457,BERUTI 3457,Exacta,No identificado,3.2,Ocupada,Regular,A nivel,16,8
-58.4112941282927,-34.5860008593303,107154,Lineal,14,NA,Beruti,3400.0,3477,BERUTI 3477,Exacta,Platanus x acerifolia,3.2,Ocupada,Regular,Elevada,42,12
-58.4108416926443,-34.5863011294805,107155,Lineal,14,NA,Beruti,3400.0,3411,BERUTI 3411,LD,Platanus x acerifolia,3.2,Ocupada,Ochava,Elevada,46,9
-58.4108416884831,-34.5863010552177,107156,Lineal,14,NA,Beruti,3400.0,3427,BERUTI 3427,Exacta,Fraxinus pennsylvanica,3.2,Ocupada,Regular,Elevada,10,6
-58.4111656750758,-34.5860860890253,107157,Lineal,14,NA,Beruti,3400.0,3465,BERUTI 3465,Exacta,Platanus x acerifolia,3.2,Ocupada,Regular,Bajo nivel,10,6
-58.4114628392984,-34.5858889178238,107158,Lineal,14,NA,Beruti,3400.0,3489,BERUTI 3489,LD,Platanus x acerifolia,3.2,Ocupada,Regular,Elevada,45,15
-58.4108416926443,-34.5863011294805,107159,Lineal,14,NA,Beruti,3400.0,3411,BERUTI 3411,Exacta,Ficus benjamina,3.2,Ocupada,Regular,Elevada,12,3
-58.4108416884831,-34.5863010552177,107160,Lineal,14,NA,Beruti,3400.0,3429,BERUTI 3429,LA,Fraxinus pennsylvanica,3.2,Ocupada,Regular,Elevada,22,10
-58.4112941282927,-34.5860008593303,107162,Lineal,14,NA,Beruti,3400.0,3473,BERUTI 3473,Exacta,Ficus benjamina,3.2,Ocupada,Regular,A nivel,8,3
-58.4114628392984,-34.5858889178238,107163,Lineal,14,NA,Beruti,3400.0,3489,BERUTI 3489,LD,Fraxinus pennsylvanica,3.2,Ocupada,Regular,Elevada,7,6
-58.4114628392984,-34.5858889178238,107164,Lineal,14,NA,Beruti,3400.0,3489,BERUTI 3489,Exacta,Fraxinus pennsylvanica,3.2,Ocupada,Regular,Elevada,6,6
-58.423941775104105,-34.5926917073011,107165,Lineal,14,NA,Alvarez Julián,1500.0,1529,"ALVAREZ, JULIAN 1529",Exacta,Tilia x moltkei,2.9,Sobreocupada,Regular,A nivel,32,13
-58.4238686759074,-34.5926409804143,107167,Lineal,14,NA,Alvarez Julián,1500.0,1535,"ALVAREZ, JULIAN 1535",Exacta,Lagerstroemia indica,2.9,Ocupada,Regular,A nivel,9,4
-58.4060649508851,-34.5796213490232,107168,Lineal,14,NA,"Del Libertador, Av",2400.0,2424,DEL LIBERTADOR AV. 2424,Exacta,No identificado,11,Sobreocupada,Regular,A nivel,36,5
-58.423941775104105,-34.5926917073011,107170,Lineal,14,NA,Alvarez Julián,1500.0,1529,"ALVAREZ, JULIAN 1529",Exacta,Tilia x moltkei,2.9,Sobreocupada,Regular,A nivel,25,16
-58.424015661813094,-34.592742980587396,107173,Lineal,14,NA,Alvarez Julián,1500.0,1515,"ALVAREZ, JULIAN 1515",Exacta,Fraxinus pennsylvanica,2.9,Ocupada,Regular,A nivel,35,15
-58.40612655457,-34.5793238328745,107175,Lineal,14,NA,"Del Libertador, Av",2400.0,2476,DEL LIBERTADOR AV. 2476,Exacta,Phoenix loureiri,11,Sobreocupada,Regular,A nivel,22,4
-58.42410669680321,-34.5928061536714,107177,Lineal,14,NA,Alvarez Julián,1500.0,1501,"ALVAREZ, JULIAN 1501",Exacta,Fraxinus pennsylvanica,2.9,Ocupada,Regular,Elevada,14,6
-58.400930968942795,-34.5771259645559,107179,Lineal,14,NA,Ombu,3050.0,3083,OMBU 3083,LA,Jacaranda mimosifolia,4.4,Ocupada,Regular,A nivel,52,15
-58.401508088847706,-34.5770703011026,107180,Lineal,14,NA,Coronado Martín,3100.0,3116,"CORONADO, MARTIN 3116",Exacta,Jacaranda mimosifolia,4.4,Ocupada,Regular,Elevada,66,14
-58.399661825057294,-34.5772012416149,107181,Lineal,14,NA,Tedín Juez,2900.0,2966,"TEDIN, JUEZ 2966",Exacta,Fraxinus pennsylvanica,3,Ocupada,Regular,A nivel,65,15
-58.40612655457,-34.5793238328745,107182,Lineal,14,NA,"Del Libertador, Av",2400.0,2476,DEL LIBERTADOR AV. 2476,Exacta,No identificado,11,Sobreocupada,Regular,A nivel,10,3
-58.4014448634402,-34.5770106828021,107183,Lineal,14,NA,Coronado Martín,3100.0,3141,"CORONADO, MARTIN 3141",Exacta,Fraxinus pennsylvanica,4.4,Ocupada,Regular,A nivel,21,9
-58.399479021641206,-34.577276265543,107184,Lineal,14,NA,Tedín Juez,2900.0,2950,"TEDIN, JUEZ 2950",Exacta,Fraxinus pennsylvanica,3,Ocupada,Regular,A nivel,51,11
-58.3995792721544,-34.5772353713256,107185,Lineal,14,NA,Tedín Juez,2900.0,2960,"TEDIN, JUEZ 2960",Exacta,Fraxinus pennsylvanica,3,Ocupada,Regular,A nivel,35,12
-58.4240206663978,-34.593032591691696,107186,Lineal,14,NA,Honduras,4300.0,4373,HONDURAS 4373,LA,Salix babylonica,3.2,Ocupada,Regular,A nivel,39,10
-58.401342037066705,-34.5770488860364,107187,Lineal,14,NA,Coronado Martín,3100.0,3117,"CORONADO, MARTIN 3117",Exacta,Jacaranda mimosifolia,4.4,Ocupada,Regular,Elevada,29,12
-58.4012401831571,-34.577086727815,107188,Lineal,14,NA,Coronado Martín,3100.0,3107,"CORONADO, MARTIN 3107",Exacta,Jacaranda mimosifolia,4.4,Ocupada,Regular,A nivel,41,12
-58.3989611091187,-34.577803507405804,107189,Lineal,14,NA,Castilla Ramón Mcal.,3000.0,3052,"CASTILLA, RAMON, MARISCAL 3052",Exacta,Jacaranda mimosifolia,4.4,Ocupada,Regular,A nivel,40,11
-58.4240206663978,-34.593032591691696,107191,Lineal,14,NA,Honduras,4300.0,4373,HONDURAS 4373,Exacta,Tecoma stans,3.2,Ocupada,Regular,A nivel,24,9
-58.40612655457,-34.5793238328745,107193,Lineal,14,NA,"Del Libertador, Av",2400.0,2476,DEL LIBERTADOR AV. 2476,Exacta,Trachycarpus fortunei,11,Sobreocupada,Regular,A nivel,21,6
-58.4240206663978,-34.593032591691696,107194,Lineal,14,NA,Honduras,4300.0,4373,HONDURAS 4373,LA,Fraxinus pennsylvanica,3.2,Ocupada,Regular,A nivel,16,10
-58.399088824092104,-34.5774788565692,107195,Lineal,14,NA,Tedín Juez,2900.0,2922,"TEDIN, JUEZ 2922",Exacta,Tilia x moltkei,3,Ocupada,Regular,A nivel,14,6
-58.42389003592071,-34.5931447734468,107197,Lineal,14,NA,Honduras,4300.0,4353,HONDURAS 4353,Exacta,Fraxinus pennsylvanica,3.2,Ocupada,Regular,A nivel,18,10
-58.40612655457,-34.5793238328745,107198,Lineal,14,NA,"Del Libertador, Av",2400.0,2476,DEL LIBERTADOR AV. 2476,Exacta,No identificado,11,Sobreocupada,Regular,A nivel,4,4
-58.4063100988295,-34.5791748421454,107203,Lineal,14,NA,"Del Libertador, Av",2400.0,2498,DEL LIBERTADOR AV. 2498,LD,No identificado,11,Sobreocupada,Regular,A nivel,26,4
-58.4238247472786,-34.593200841310804,107204,Lineal,14,NA,Honduras,4300.0,4341,HONDURAS 4341,LA,Tecoma stans,3.2,Ocupada,Regular,A nivel,22,16
-58.422334139714,-34.5895740906433,107205,Lineal,14,NA,Gascón,1700.0,1790,GASCON 1790,Exacta,Fraxinus pennsylvanica,3.13,Ocupada,Regular,Bajo nivel,20,6
-58.40612655457,-34.5793238328745,107210,Lineal,14,NA,"Del Libertador, Av",2400.0,2476,DEL LIBERTADOR AV. 2476,Exacta,Tipuana tipu,11,Sobreocupada,Regular,A nivel,77,16
-58.4063100988295,-34.5791748421454,107215,Lineal,14,NA,"Del Libertador, Av",24000.0,2498,DEL LIBERTADOR AV. 2498,LD,Jacaranda mimosifolia,11,Ocupada,Regular,A nivel,35,9
-58.4238247472786,-34.593200841310804,107217,Lineal,14,NA,Honduras,4300.0,4341,HONDURAS 4341,Exacta,Fraxinus pennsylvanica,3.2,Ocupada,Regular,A nivel,17,11
-58.4226177190343,-34.5917719937827,107220,Lineal,14,NA,Gascón,1500.0,1598,GASCON 1598,Exacta,Fraxinus pennsylvanica,3.13,Ocupada,Regular,Bajo nivel,17,7
-58.423757372068,-34.5932587009406,107221,Lineal,14,NA,Honduras,4300.0,4325,HONDURAS 4325,Exacta,Fraxinus pennsylvanica,3.2,Ocupada,Regular,A nivel,34,16
-58.4063100988295,-34.5791748421454,107222,Lineal,14,NA,"Del Libertador, Av",2400.0,2498,DEL LIBERTADOR AV. 2498,LD,No identificado,11,Sobreocupada,Regular,A nivel,12,3
-58.4225223720467,-34.59103582843839,107224,Lineal,14,NA,Gascón,1600.0,1612,GASCON 1612,Exacta,Lagerstroemia indica,3.2,Ocupada,Regular,A nivel,7,3
-58.399007463208704,-34.5775230271984,107226,Lineal,14,NA,Tedín Juez,2900.0,2914,"TEDIN, JUEZ 2914",LD,Jacaranda mimosifolia,3,Ocupada,Regular,Elevada,56,13
-58.3992727585596,-34.5773789986048,107227,Lineal,14,NA,Tedín Juez,2900.0,2936,"TEDIN, JUEZ 2936",Exacta,Fraxinus pennsylvanica,3,Ocupada,Regular,A nivel,43,8
-58.399007463208704,-34.5775230271984,107230,Lineal,14,NA,Tedín Juez,2900.0,2914,"TEDIN, JUEZ 2914",Exacta,Fraxinus pennsylvanica,3,Ocupada,Regular,A nivel,33,10
-58.4396851539748,-34.5647359787966,107232,Lineal,14,NA,Lacroze Federico Av.,1800.0,1810,"LACROZE, FEDERICO 1810",Exacta,Tipuana tipu,3.2,Ocupada,Regular,A nivel,86,14
-58.43891930876579,-34.564971424641,107233,Lineal,14,NA,Soldado de La Independencia,1100.0,1134,SOLDADO DE LA INDEPENDENCIA 1134,Exacta,Fraxinus pennsylvanica,3.2,Ocupada,Regular,A nivel,26,8
-58.4400468420298,-34.5651456022634,107234,Lineal,14,NA,Lacroze Federico Av.,1800.0,1872,"LACROZE, FEDERICO 1872",Exacta,Tipuana tipu,3.2,Ocupada,Regular,A nivel,52,14
-58.402250403581895,-34.5776035839016,107236,Lineal,14,NA,Ortiz de Ocampo Av.,2900.0,2939,ORTIZ DE OCAMPO AV. 2939,LD,Acer palmatum,4.4,Ocupada,Regular,A nivel,27,7
-58.4393867493928,-34.5658498666362,107237,Lineal,14,NA,Olleros Av.,1800.0,1889,OLLEROS AV. 1889,Exacta,Tipuana tipu,4.2,Ocupada,Regular,A nivel,81,14
-58.4398208830612,-34.565697505963996,107239,Lineal,14,NA,Campos Luis María Av.,1100.0,1137,"CAMPOS, LUIS M. AV. 1137",Exacta,Jacaranda mimosifolia,2.8,Ocupada,Regular,A nivel,24,9
-58.4398698170864,-34.5649451164037,107240,Lineal,14,NA,Lacroze Federico Av.,1800.0,1850,"LACROZE, FEDERICO 1850",Exacta,Fraxinus pennsylvanica,3.2,Ocupada,Regular,A nivel,26,10
-58.4398208830612,-34.565697505963996,107241,Lineal,14,NA,Campos Luis María Av.,1100.0,1157,"CAMPOS, LUIS M. AV. 1157",Exacta,Jacaranda mimosifolia,2.8,Ocupada,Regular,A nivel,2,2
-58.4399816806759,-34.565071805280105,107242,Lineal,14,NA,Lacroze Federico Av.,1800.0,1868,"LACROZE, FEDERICO 1868",Exacta,Ficus benjamina,3.2,Sobreocupada,Regular,Elevada,16,9
-58.4396692794399,-34.5658240566384,107243,Lineal,14,NA,Campos Luis María Av.,1100.0,1121,"CAMPOS, LUIS M. AV. 1121",Exacta,Jacaranda mimosifolia,2.8,Ocupada,Regular,Elevada,50,8
-58.4236744190484,-34.5933299381272,107245,Lineal,14,NA,Honduras,4300.0,4305,HONDURAS 4305,LA,Fraxinus pennsylvanica,3.2,Ocupada,Regular,A nivel,41,17
-58.439527626471005,-34.565942300517804,107246,Lineal,14,NA,Campos Luis María Av.,1100.0,1111,"CAMPOS, LUIS M. AV. 1111",Exacta,Fraxinus pennsylvanica,2.8,Ocupada,Ochava,A nivel,17,7
-58.402147342683705,-34.577414459397,107247,Lineal,14,NA,Ortiz de Ocampo Av.,2900.0,2955,ORTIZ DE OCAMPO AV. 2955,Exacta,Jacaranda mimosifolia,4.4,Ocupada,Regular,A nivel,40,13
-58.402250403581895,-34.5776035839016,107248,Lineal,14,NA,Ortiz de Ocampo Av.,2900.0,2939,ORTIZ DE OCAMPO AV. 2939,LD,Acacia visco,4.4,Ocupada,Regular,A nivel,42,12
-58.402250403581895,-34.5776035839016,107249,Lineal,14,NA,Ortiz de Ocampo Av.,2900.0,2939,ORTIZ DE OCAMPO AV. 2939,Exacta,Jacaranda mimosifolia,4.4,Ocupada,Regular,A nivel,40,13
-58.402250403581895,-34.5776035839016,107250,Lineal,14,NA,Ortiz de Ocampo Av.,2900.0,2939,ORTIZ DE OCAMPO AV. 2939,LD,Jacaranda mimosifolia,4.4,Ocupada,Regular,A nivel,40,14
-58.4236744190484,-34.5933299381272,107251,Lineal,14,NA,Honduras,4330.0,4305,HONDURAS 4305,Exacta,Fraxinus pennsylvanica,3.2,Ocupada,Regular,A nivel,27,15
-58.4399816806759,-34.565071805280105,107252,Lineal,14,NA,Lacroze Federico Av.,1800.0,1868,"LACROZE, FEDERICO 1868",Exacta,Jacaranda mimosifolia,3.2,Sobreocupada,Regular,Elevada,9,4
-58.4294556815952,-34.5908028462319,107254,Lineal,14,NA,Armenia,1400.0,1488,ARMENIA 1488,LD,Platanus x acerifolia,3.3,Ocupada,Regular,A nivel,56,13
-58.40219019943171,-34.5774931048848,107256,Lineal,14,NA,Ortiz de Ocampo Av.,2900.0,2947,ORTIZ DE OCAMPO AV. 2947,LD,Fraxinus pennsylvanica,4.4,Ocupada,Regular,A nivel,39,14
-58.402250403581895,-34.5776035839016,107258,Lineal,14,NA,Ortiz de Ocampo Av.,2900.0,2939,ORTIZ DE OCAMPO AV. 2939,LD,Ceiba speciosa,4.4,Ocupada,Ochava,A nivel,52,13
-58.4063100988295,-34.5791748421454,107273,Lineal,14,NA,"Del Libertador, Av",2400.0,2498,DEL LIBERTADOR AV. 2498,Exacta,No identificado,11,Subocupada,Regular,NA,55,5
-58.4065409565522,-34.5795646344215,107274,Lineal,14,NA,Ruggieri Silvio L.,3000.0,3085,"RUGGIERI, SILVIO L. 3085",Exacta,Fraxinus pennsylvanica,3.5,Ocupada,Regular,A nivel,41,11
-58.4065409565522,-34.5795646344215,107279,Lineal,14,NA,Ruggieri Silvio L.,3000.0,3071,"RUGGIERI, SILVIO L. 3071",LD,Phoenix reclinata,3.5,Ocupada,Regular,A nivel,23,11
-58.4065409565522,-34.5795646344215,107339,Lineal,14,NA,Ruggieri Silvio L.,3000.0,3071,"RUGGIERI, SILVIO L. 3071",Exacta,Fraxinus pennsylvanica,3.5,Ocupada,Regular,A nivel,22,9
-58.41024286729589,-34.5859517912104,107340,Lineal,14,NA,Bulnes,2200.0,2250,BULNES 2250,LD,Fraxinus pennsylvanica,2.4,Ocupada,Regular,Elevada,29,7
-58.41024286729589,-34.5859517912104,107341,Lineal,14,NA,Bulnes,2200.0,2250,BULNES 2250,LD,Fraxinus pennsylvanica,2.4,Ocupada,Regular,Elevada,21,7
-58.41024286729589,-34.5859517912104,107342,Lineal,14,NA,Bulnes,2200.0,2250,BULNES 2250,LD,Fraxinus pennsylvanica,2.4,Ocupada,Regular,Elevada,22,7
-58.41024286729589,-34.5859517912104,107343,Lineal,14,NA,Bulnes,2200.0,2240,BULNES 2240,Exacta,Fraxinus pennsylvanica,2.4,Ocupada,Regular,Elevada,48,9
-58.41024286729589,-34.5859517912104,107344,Lineal,14,NA,Bulnes,2200.0,2250,BULNES 2250,LA,Fraxinus pennsylvanica,2.4,Ocupada,Regular,Elevada,8,6
-58.41024286729589,-34.5859517912104,107345,Lineal,14,NA,Bulnes,2200.0,2250,BULNES 2250,LA,Ficus benjamina,2.4,Ocupada,Regular,Elevada,15,6
-58.41024286729589,-34.5859517912104,107346,Lineal,14,NA,Bulnes,2200.0,2240,BULNES 2240,LA,Fraxinus pennsylvanica,2.4,Ocupada,Regular,Elevada,31,9
-58.41048250636379,-34.5863268308952,107347,Lineal,14,NA,Bulnes,2200.0,2214,BULNES 2214,Exacta,Fraxinus pennsylvanica,2.4,Ocupada,Regular,Elevada,29,7
-58.41024286729589,-34.5859517912104,107348,Lineal,14,NA,Bulnes,2200.0,2250,BULNES 2250,LD,Lagerstroemia indica,2.4,Ocupada,Regular,A nivel,2,2
-58.41024286729589,-34.5859517912104,107349,Lineal,14,NA,Bulnes,2200.0,2250,BULNES 2250,Exacta,Fraxinus pennsylvanica,2.4,Ocupada,Regular,Elevada,31,7
-58.406740421125605,-34.579845784974395,107350,Lineal,14,NA,Ruggieri Silvio L.,3000.0,3045,"RUGGIERI, SILVIO L. 3045",LA,Fraxinus pennsylvanica,3.5,Ocupada,Regular,A nivel,19,4
-58.406667641722,-34.5797432007519,107351,Lineal,14,NA,Ruggieri Silvio L.,3000.0,3057,"RUGGIERI, SILVIO L. 3057",Exacta,Fraxinus pennsylvanica,3.5,Ocupada,Regular,A nivel,33,10
-58.406740421125605,-34.579845784974395,107354,Lineal,14,NA,Ruggieri Silvio L.,3000.0,3045,"RUGGIERI, SILVIO L. 3045",Exacta,Fraxinus pennsylvanica,3.2,Ocupada,Regular,A nivel,30,9
-58.406740421125605,-34.579845784974395,107355,Lineal,14,NA,Ruggieri Silvio L.,3000.0,3045,"RUGGIERI, SILVIO L. 3045",LD,Fraxinus pennsylvanica,3.5,Ocupada,Regular,A nivel,35,9
-58.407011120750894,-34.5803685593924,107356,Lineal,14,NA,Ruggieri Silvio L.,2900.0,2935,"RUGGIERI, SILVIO L. 2935",LA,Fraxinus pennsylvanica,3.2,Ocupada,Regular,A nivel,29,7
-58.40703563927871,-34.580136188896,107357,Lineal,14,NA,Ruggieri Silvio L.,2900.0,2938,"RUGGIERI, SILVIO L. 2938",LA,Fraxinus pennsylvanica,3.5,Ocupada,Regular,A nivel,31,8
-58.407011120750894,-34.5803685593924,107359,Lineal,14,NA,Ruggieri Silvio L.,2900.0,2935,"RUGGIERI, SILVIO L. 2935",LA,Fraxinus pennsylvanica,3.5,Ocupada,Regular,A nivel,31,10
-58.407011120750894,-34.5803685593924,107361,Lineal,14,NA,Ruggieri Silvio L.,2900.0,2935,"RUGGIERI, SILVIO L. 2935",Exacta,Fraxinus pennsylvanica,3.5,Ocupada,Regular,A nivel,37,8
-58.407011120750894,-34.5803685593924,107362,Lineal,14,NA,Ruggieri Silvio L.,2900.0,2935,"RUGGIERI, SILVIO L. 2935",LD,Fraxinus pennsylvanica,3.5,Ocupada,Regular,A nivel,47,9
-58.407011120750894,-34.5803685593924,107363,Lineal,14,NA,Ruggieri Silvio L.,2900.0,2935,"RUGGIERI, SILVIO L. 2935",LD,Fraxinus pennsylvanica,3.5,Ocupada,Regular,A nivel,37,8
-58.407011120750894,-34.5803685593924,107364,Lineal,14,NA,Ruggieri Silvio L.,2900.0,2935,"RUGGIERI, SILVIO L. 2935",LD,Fraxinus pennsylvanica,3.5,Sobreocupada,Regular,A nivel,28,8
-58.440185230723,-34.5653023305965,107365,Lineal,14,NA,Lacroze Federico Av.,1800.0,1894,"LACROZE, FEDERICO 1894",Exacta,Tipuana tipu,3.2,Ocupada,Ochava,A nivel,55,12
-58.43084673349619,-34.5909031353151,107366,Lineal,14,NA,Cabrera José Antonio,4800.0,4875,"CABRERA, JOSE A. 4875",Exacta,Lagerstroemia indica,3.2,Ocupada,Regular,A nivel,2,2
-58.4297550752458,-34.5910007988664,107367,Lineal,14,NA,Armenia,1400.0,1460,ARMENIA 1460,Exacta,Fraxinus pennsylvanica,3.3,Ocupada,Regular,A nivel,21,7
-58.4305721386014,-34.5911006051155,107368,Lineal,14,NA,Cabrera José Antonio,4800.0,4835,"CABRERA, JOSE A. 4835",Exacta,Melia azedarach,3.2,Ocupada,Regular,A nivel,73,9
-58.431049312394705,-34.590757453466,107369,Lineal,14,NA,Cabrera José Antonio,4800.0,4887,"CABRERA, JOSE A. 4887",LA,Melia azedarach,3.2,Ocupada,Ochava,A nivel,31,8
-58.4394480417346,-34.5646526953088,107370,Lineal,14,NA,Soldado de La Independencia,1100.0,1188,SOLDADO DE LA INDEPENDENCIA 1188,Exacta,Tipuana tipu,3.2,Ocupada,Regular,A nivel,53,13
-58.4396851539748,-34.5647359787966,107371,Lineal,14,NA,Lacroze Federico Av.,1800.0,1802,"LACROZE, FEDERICO 1802",Exacta,Fraxinus pennsylvanica,3.2,Ocupada,Ochava,A nivel,32,8
-58.4299010033171,-34.5910972827698,107373,Lineal,14,NA,Armenia,1400.0,1442,ARMENIA 1442,Exacta,Platanus x acerifolia,3.3,Ocupada,Regular,A nivel,71,12
-58.4396851539748,-34.5647359787966,107374,Lineal,14,NA,Lacroze Federico Av.,1800.0,1820,"LACROZE, FEDERICO 1820",Exacta,No identificado,3.2,Ocupada,Regular,A nivel,4,3
-58.4393286497285,-34.564724667266695,107375,Lineal,14,NA,Soldado de La Independencia,1100.0,1176,SOLDADO DE LA INDEPENDENCIA 1176,Exacta,Fraxinus pennsylvanica,3.2,Ocupada,Regular,A nivel,26,11
-58.4385931545463,-34.5651680336442,107376,Lineal,14,NA,Soldado de La Independencia,1100.0,1102,SOLDADO DE LA INDEPENDENCIA 1102,Exacta,Fraxinus pennsylvanica,3.2,Ocupada,Regular,A nivel,29,10
-58.4298279933389,-34.591049010489606,107377,Lineal,14,NA,Armenia,1400.0,1450,ARMENIA 1450,Exacta,Platanus x acerifolia,3.3,Ocupada,Regular,A nivel,71,12
-58.4398149548629,-34.5648829830915,107378,Lineal,14,NA,Lacroze Federico Av.,1800.0,1840,"LACROZE, FEDERICO 1840",Exacta,Fraxinus pennsylvanica,3.2,Ocupada,Regular,Elevada,28,8
-58.4394480417346,-34.5646526953088,107379,Lineal,14,NA,Soldado de La Independencia,1100.0,1188,SOLDADO DE LA INDEPENDENCIA 1188,LA,Tipuana tipu,3.2,Ocupada,Ochava,A nivel,78,14
-58.4295334702876,-34.590854278597305,107380,Lineal,14,NA,Armenia,1400.0,1476,ARMENIA 1476,Exacta,Platanus x acerifolia,3.3,Ocupada,Regular,A nivel,46,11
-58.4294556815952,-34.5908028462319,107381,Lineal,14,NA,Armenia,1400.0,1488,ARMENIA 1488,Exacta,Platanus x acerifolia,3.3,Ocupada,Regular,A nivel,71,14
-58.4302974089709,-34.5912981702592,107387,Lineal,14,NA,Cabrera José Antonio,4800.0,4801,"CABRERA, JOSE A. 4801",Exacta,Ficus benjamina,3.2,Ocupada,Regular,A nivel,78,4
